Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,D-STAR Enabled,Node,Sources,County,Op Status,Coverage,Sponsor,Last update,Uplink Tone,On-air,Affiliate,Features,Coordination,Links,EchoLink,IRLP,Notes,Web links,Location Photo,Grid,Commands,Downlink Tone,Nets,AllStar,DMR Enabled,Color Code,Wide Network,Talkgroup Network,Talkgroups,Worldwide,North America,English,Data,DMRX 1,Utah Statewide 2,Local/Cluster,TAC 310,TAC 311,USA,Utah,Mountain Reg USA,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,YSF Digital Enabled,DG-ID,Mixed-Mode,Europe,DCI Bridge,Local,Colorado,Southern Colorado,WIRES-X,Southwest USA,Denver Regional,Northern Colorado,Wyoming,WyLOCAL
146.92,-0.6,100,K5WXI,Bloomfield,NM,OPEN,string,197.5,SE,string,146.92,146.32,undefined,undefined,undefined,San Juan,On-Air,undefined,San Juan County OEM,string,100,undefined,undefined,undefined,NMFCC,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.5,-5,100,WA7GTU,"Cedar City, Iron Mountain",UT,OPEN,string,197.6,WSW,string,449.5,444.5,undefined,undefined,undefined,Iron,On-Air,Cedar City and surrounding communities,WA7GTU,string,100,undefined,undefined,2,UVHFS,undefined,undefined,undefined,KCIN tower.,undefined,undefined,undefined,"Contact sponsor, WA7GTU",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.8,-5,100,K7JH,"Cedar City, Iron Mountain",UT,OPEN,string,197.6,WSW,string,448.8,443.8,undefined,undefined,undefined,Iron,On-Air,undefined,RCARC,string,100,undefined,undefined,Remote base.,UVHFS,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.76,-0.6,123,K7JH,"Cedar City, Iron Mountain",UT,OPEN,string,197.6,WSW,string,146.76,146.16,undefined,undefined,undefined,Iron,On-Air,Wide area: Cedar City and nearby communities.,undefined,string,123,undefined,undefined,"Closed autopatch, 7,680'.",UVHFS,undefined,undefined,undefined,KBRE tower.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.98,-0.6,100,N7KM,"Cedar City, Iron Mountain",UT,OPEN,string,197.6,WSW,string,146.98,146.38,undefined,undefined,undefined,Iron,On-Air,Cedar City and nearby communities.,undefined,string,100,undefined,undefined,undefined,UVHFS,undefined,undefined,undefined,7,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.575,5,string,WA7GTU,Cedar City,UT,OPEN,string,197.6,WSW,string,447.575,452.575,undefined,undefined,undefined,Iron,undefined,undefined,undefined,string,string,Unknown,undefined,undefined,UVHFS,undefined,undefined,undefined,Portable repeater is coordinated for the entire state.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.29,-0.6,123,K7UB,Brigham City,UT,OPEN,string,198.6,NNW,string,145.29,144.69,undefined,undefined,undefined,Box Elder,On-Air,Wasatch Front from Ogden to the Utah/Idaho border.,GSARC,string,123,undefined,undefined,E-power.,UVHFS,"Full-time to  
        147.22000 (K7UB) at Riverside, UT .
 


Full-time to  
        145.43000 (K7UB) at Howell, Blue Springs Hill, UT .
 


Full-time to  
        448.30000 (K7UB) at Howell, Blue Springs Hill, UT .",undefined,undefined,undefined,http://www.ubetarc.org/clubinfo.html,undefined,undefined,undefined,undefined,"Box Elder Emergency Training: Sun at 19:30. 
GSARC Business: Wed at 20:00.",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.95,-5,string,KF7VJO,"Paradise, AC7II QTH",UT,OPEN,string,199,NNW,string,447.95,442.95,string,KF7VJO (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",Cache,On-Air,undefined,KF7VJO,string,undefined,undefined,undefined,undefined,UVHFS,undefined,undefined,undefined,undefined,http://barconline.org/repeaters/,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.65,-5,100,AC7II,"Logan, Mt Pisgah",UT,OPEN,string,199.9,NNW,string,449.65,444.65,undefined,undefined,undefined,Cache,On-Air,"Communities in the Cache Valley as well as Mantua.  The Intermountain Intertie network covers much of Utah as well as parts of Idaho, Montana, Arizona, Nevada, and occasionally California.",undefined,string,100,undefined,undefined,undefined,UVHFS,Full-time to the  Intermountain Intertie System .,undefined,undefined,http://utahvhfs.org/,http://barconline.org/,undefined,undefined,undefined,100,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.345,0.6,88.5,KB0VJJ,Vail,CO,OPEN,string,203.1,E,string,147.345,147.945,undefined,undefined,undefined,Eagle,On-Air,Wide area: Vail Pass to Glenwood Canyon and the Flattops Wilderness to Tennessee Pass.  Map,Colorado Connection,string,88.5,undefined,undefined,9,CCARC,Full-time to the  Colorado Connection System .,undefined,undefined,undefined,undefined,undefined,undefined,undefined,123,"Central Colorado Traffic Net: Daily at 19:3030 
Colorado Connection Net (All Welcome):  Thu at 20:00. 
Statewide ARES net: Sun at 20:00.",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.64,-0.6,string,WA7MXZ,"Logan, Cache CSO",UT,OPEN,string,203.2,NNW,string,146.64,146.04,undefined,undefined,undefined,Cache,Off-Air,Logan and immediately surrounding communities.,Bridgerland ARC,string,string,undefined,undefined,Autopatch.,UVHFS,undefined,undefined,undefined,undefined,BARC Repeaters,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
445.075,-5,CC7,N0SZ,Vail,CO,OPEN,string,203.3,E,string,445.075,440.075,undefined,undefined,undefined,Eagle,On-Air,undefined,K2AD,string,string,undefined,Rocky Mountain Ham Radio,undefined,CCARC,undefined,undefined,undefined,undefined,http://www.rmham.org/,undefined,undefined,undefined,undefined,undefined,undefined,string,7,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.575,-5,string,NU7TS,Wellsville,UT,OPEN,string,203.9,NNW,string,449.575,444.575,string,NU7TS (B),"jfindu lookup 
    /   dstar-users lookup",Cache,On-Air,string,undefined,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.8,-5,103.5,WA7KMF,"Mantua,  Murrays Hill",UT,OPEN,string,203.9,NNW,string,449.8,444.8,undefined,undefined,undefined,Cache,On-Air,Logan and immediately surrounding communities.,Bridgerland ARS,string,103.5,undefined,undefined,undefined,UVHFS,undefined,undefined,undefined,5,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.625,-5,123,KB0VJJ,Steamboat Springs,CO,OPEN,string,204.5,E,string,449.625,444.625,undefined,undefined,undefined,Routt,On-Air,Local Steamboat Area,"Colorado Connection Repeaters, Inc.",string,123,undefined,undefined,Statewide Linked System,undefined,undefined,undefined,undefined,undefined,http://colcon.org,undefined,undefined,undefined,123,"Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net: Thu at 20:00 (All welcome).  
Statewide ARES Net: Sundays at 20:00.",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.165,0.6,88.5,KB0VJJ,Steamboat Springs,CO,OPEN,string,204.5,E,string,147.165,147.765,undefined,undefined,undefined,Routt,On-Air,undefined,Colorado Connection,string,88.5,undefined,undefined,undefined,undefined,Full-time to the  Colorado Connection System .,undefined,undefined,undefined,undefined,undefined,undefined,undefined,123,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.21,0.6,107.2,KD0H,Steamboat Springs,CO,OPEN,string,204.6,E,string,147.21,147.81,undefined,undefined,undefined,Routt,On-Air,undefined,SSARC,string,107.2,undefined,undefined,"Linked, WX.",CCARC,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,107.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.72,-0.6,103.5,AC7O,"Logan, Mt Logan",UT,OPEN,string,204.9,NNW,string,146.72,146.12,undefined,undefined,undefined,Cache,On-Air,"Wide area: Cache County, including Logan, from Richmond to Avon.",Bridgeland ARC,string,103.5,undefined,Utah VHF Soc,"Closed autopatch, 9,713'.",UVHFS,"Full-time to  
        145.31000 (WA7KMF) at Red Spur, UT .
 


Full-time to  
        147.20000 (AC7O) at Logan, WA7KMF QTH, UT .
 


Full-time to  
        147.26000 (AC7O) at Ogden, Promontory Pt, UT .
 


Full-time to  
        449.62500 (AC7O) at Logan, Mt Logan, UT .",undefined,undefined,undefined,BARC Repeaters,undefined,undefined,undefined,undefined,BARC: Tue at 21:00.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.625,-5,103.5,AC7O,"Logan, Mt Logan",UT,OPEN,string,204.9,NNW,string,449.625,444.625,undefined,undefined,undefined,Cache,On-Air,"Wide area: Cache County, including Logan, from Richmond to Avon.",Bridgerland ARC,string,103.5,undefined,undefined,undefined,UVHFS,"Full-time to  
        146.72000 (AC7O) at Logan, Mt Logan, UT .",undefined,undefined,9,BARC Repeaters,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
